cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,gene_in_cell,n_tokens
293,oligodendrocyte precursor cell,CADM2,0.0009679198,0.4838709677419355,0.00082559785,True,2048
293,oligodendrocyte precursor cell,NRXN1,0.0015319586,0.06451612903225806,0.0006046236,True,2048
293,oligodendrocyte precursor cell,NLGN1,0.0018573999,0.0967741935483871,0.000933069,True,2048
293,oligodendrocyte precursor cell,NEGR1,0.0003889799,0.45161290322580644,0.0005266984,True,2048
293,oligodendrocyte precursor cell,TCF4,0.0011734366,0.3870967741935484,0.00082768203,True,2048
294,glutamatergic neuron,CADM2,0.0024687648,0.1935483870967742,0.0015390217,True,2048
294,glutamatergic neuron,NRXN1,0.0020145774,0.41935483870967744,0.0014995337,True,2048
294,glutamatergic neuron,NEGR1,0.0022161007,0.2903225806451613,0.0015619338,True,2048
294,glutamatergic neuron,TCF4,0.0025823116,0.0967741935483871,0.0015206556,True,2048
294,glutamatergic neuron,MEF2C,0.0026433468,0.22580645161290322,0.0014929096,True,2048
294,glutamatergic neuron,APP,0.0025986433,0.06451612903225806,0.0011343439,True,2048
294,glutamatergic neuron,GRIN2A,0.002652049,0.0967741935483871,0.0014344633,True,2048
294,glutamatergic neuron,MAPT,0.0018031001,0.6129032258064516,0.0018617233,True,2048
294,glutamatergic neuron,SCN1A,0.002436936,0.1935483870967742,0.0017154495,True,2048
294,glutamatergic neuron,FOXO3,0.0016858578,0.7096774193548387,0.0018770933,True,2048
294,glutamatergic neuron,CAMK2A,0.0028499365,0.03225806451612903,0.0015594343,True,2048
294,glutamatergic neuron,HOMER1,0.002018571,0.3548387096774194,0.0015398343,True,2048
294,glutamatergic neuron,CREB1,0.0009433627,0.7741935483870968,0.0015788933,True,2048
295,glutamatergic neuron,CADM2,0.0016916394,0.2903225806451613,0.0018610836,True,2048
295,glutamatergic neuron,NRXN1,0.001809001,0.12903225806451613,0.0010803163,True,2048
295,glutamatergic neuron,NLGN1,0.0014594793,0.5806451612903226,0.001264139,True,2048
295,glutamatergic neuron,NEGR1,0.0015384555,0.45161290322580644,0.0012882749,True,2048
295,glutamatergic neuron,MEF2C,0.0017768741,0.16129032258064516,0.0012111922,True,2048
295,glutamatergic neuron,APP,0.00075405836,0.7741935483870968,0.0011779825,True,2048
295,glutamatergic neuron,GRIN2A,0.0016821027,0.1935483870967742,0.0012529135,True,2048
295,glutamatergic neuron,GRIN2B,0.0014203787,0.6774193548387096,0.0019529541,True,2048
295,glutamatergic neuron,MAPT,0.0018391609,0.12903225806451613,0.00115907,True,2048
295,glutamatergic neuron,CAMK2A,0.0019466877,0.12903225806451613,0.0012359301,True,2048
295,glutamatergic neuron,HOMER1,0.0016995668,0.16129032258064516,0.0012201766,True,2048
295,glutamatergic neuron,SHANK3,0.000970006,0.5161290322580645,0.0011949738,True,2048
296,oligodendrocyte,CADM2,0.00096547604,0.4838709677419355,0.0008663674,True,2048
296,oligodendrocyte,NLGN1,0.0013206005,0.3870967741935484,0.0010706325,True,2048
296,oligodendrocyte,TCF4,0.0013075471,0.3225806451612903,0.0010296901,True,2048
296,oligodendrocyte,APP,0.0013065934,0.3225806451612903,0.00094932516,True,2048
296,oligodendrocyte,MAPT,0.0010002851,0.5483870967741935,0.0009799679,True,2048
296,oligodendrocyte,FOXO3,0.0001424551,0.9354838709677419,0.0009494185,True,2048
297,oligodendrocyte,CADM2,0.0026453137,0.12903225806451613,0.0014580707,True,1756
297,oligodendrocyte,NLGN1,0.000651896,0.7741935483870968,0.0014089227,True,1756
297,oligodendrocyte,NEGR1,1.8954277e-05,1.0,0.0015053113,True,1756
297,oligodendrocyte,TCF4,0.00035393238,0.8709677419354839,0.0017614524,True,1756
297,oligodendrocyte,APP,0.002462864,0.0967741935483871,0.0010928452,True,1756
297,oligodendrocyte,GRIN2B,2.8312206e-05,1.0,0.0012993653,True,1756
297,oligodendrocyte,MAPT,0.0024386644,0.12903225806451613,0.0011493484,True,1756
297,oligodendrocyte,CAMK2A,7.3075294e-05,0.9032258064516129,0.001130714,True,1756
298,glutamatergic neuron,CADM2,0.043077886,0.1935483870967742,0.03970266,True,2048
298,glutamatergic neuron,NRXN1,0.039728284,0.41935483870967744,0.03926686,True,2048
298,glutamatergic neuron,NLGN1,0.041051984,0.41935483870967744,0.039886277,True,2048
298,glutamatergic neuron,NEGR1,0.03787315,0.7096774193548387,0.039357416,True,2048
298,glutamatergic neuron,TCF4,0.042793095,0.2903225806451613,0.040544685,True,2048
298,glutamatergic neuron,MEF2C,0.036457896,0.7419354838709677,0.037703633,True,2048
298,glutamatergic neuron,APP,0.033804715,0.967741935483871,0.039284896,True,2048
298,glutamatergic neuron,GRIN2A,0.037648678,0.6451612903225806,0.036783893,True,2048
298,glutamatergic neuron,GRIN2B,0.037902772,0.6129032258064516,0.03863914,True,2048
298,glutamatergic neuron,MAPT,0.035839677,0.9032258064516129,0.03894942,True,2048
