cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,gene_in_cell,n_tokens
6,glutamatergic neuron,CADM2,0.0026016831,0.22580645161290322,0.0018808107,True,2048
6,glutamatergic neuron,NRXN1,0.0015943646,0.45161290322580644,0.001664706,True,2048
6,glutamatergic neuron,NLGN1,0.0014283061,0.7419354838709677,0.0015740971,True,2048
6,glutamatergic neuron,NEGR1,0.0026609898,0.03225806451612903,0.001462251,True,2048
6,glutamatergic neuron,TCF4,0.0015642047,0.45161290322580644,0.001495119,True,2048
6,glutamatergic neuron,MEF2C,0.0022663474,0.22580645161290322,0.0017769873,True,2048
6,glutamatergic neuron,APP,0.002726078,0.12903225806451613,0.0016969561,True,2048
6,glutamatergic neuron,GRIN2A,0.0026032329,0.12903225806451613,0.001625514,True,2048
6,glutamatergic neuron,GRIN2B,0.001513958,0.6129032258064516,0.0016359965,True,2048
6,glutamatergic neuron,MAPT,0.002427578,0.1935483870967742,0.0013989051,True,2048
6,glutamatergic neuron,FOXO3,0.0015314221,0.6129032258064516,0.0016954204,True,2048
6,glutamatergic neuron,CAMK2A,0.0025510192,0.22580645161290322,0.0016805212,True,2048
6,glutamatergic neuron,HOMER1,0.00061678886,0.8709677419354839,0.0017686666,True,2048
6,glutamatergic neuron,FMR1,0.0015564561,0.4838709677419355,0.0016524851,True,2048
6,glutamatergic neuron,SYN1,0.0016007423,0.41935483870967744,0.0014949342,True,2048
7,glutamatergic neuron,CADM2,0.0061357617,0.0967741935483871,0.0013574997,True,2048
7,glutamatergic neuron,NRXN1,0.0011433363,0.3225806451612903,0.0010352989,True,2048
7,glutamatergic neuron,NLGN1,0.00015485287,0.967741935483871,0.0025934954,True,2048
7,glutamatergic neuron,NEGR1,0.0007338524,0.5806451612903226,0.0018540163,True,2048
7,glutamatergic neuron,MEF2C,0.0013226867,0.3548387096774194,0.0018162072,True,2048
7,glutamatergic neuron,APP,0.0011691451,0.3870967741935484,0.0010768811,True,2048
7,glutamatergic neuron,GRIN2A,0.007181406,0.03225806451612903,0.0010712346,True,2048
7,glutamatergic neuron,GRIN2B,0.0013648868,0.22580645161290322,0.0011017502,True,2048
7,glutamatergic neuron,MAPT,0.004465699,0.12903225806451613,0.0013295353,True,2048
7,glutamatergic neuron,SCN1A,0.0008458495,0.6129032258064516,0.0018284242,True,2048
7,glutamatergic neuron,CAMK2A,0.0011950135,0.45161290322580644,0.0015707553,True,2048
7,glutamatergic neuron,HOMER1,0.0083912015,0.06451612903225806,0.0018410584,True,2048
7,glutamatergic neuron,SYN1,0.0033493638,0.12903225806451613,0.0015022893,True,2048
7,glutamatergic neuron,BDNF,0.0011553764,0.41935483870967744,0.0021902204,True,2048
8,pvalb GABAergic cortical interneuron,CADM2,0.0010800362,0.22580645161290322,0.0008536816,True,2048
8,pvalb GABAergic cortical interneuron,NRXN1,0.00096160173,0.3870967741935484,0.0007837236,True,2048
8,pvalb GABAergic cortical interneuron,NLGN1,0.0010433197,0.3225806451612903,0.00083990296,True,2048
8,pvalb GABAergic cortical interneuron,TCF4,0.0014639497,0.03225806451612903,0.00070106186,True,2048
8,pvalb GABAergic cortical interneuron,MEF2C,0.0011057258,0.12903225806451613,0.0008416772,True,2048
8,pvalb GABAergic cortical interneuron,APP,0.00071525574,0.5483870967741935,0.0006990194,True,2048
8,pvalb GABAergic cortical interneuron,GRIN2A,0.0009743571,0.3548387096774194,0.0007181386,True,2048
8,pvalb GABAergic cortical interneuron,GRIN2B,0.000556767,0.8064516129032258,0.00088329514,True,2048
8,pvalb GABAergic cortical interneuron,MAPT,0.000995934,0.25806451612903225,0.00073426566,True,2048
8,pvalb GABAergic cortical interneuron,SCN1A,0.000880301,0.5806451612903226,0.0014096895,True,2048
8,pvalb GABAergic cortical interneuron,FOXO3,0.00015497208,0.8387096774193549,0.00075709226,True,2048
8,pvalb GABAergic cortical interneuron,CREB1,0.0009241104,0.2903225806451613,0.0006868323,True,2048
9,oligodendrocyte,CADM2,0.0036735535,0.5161290322580645,0.0029508967,True,2048
9,oligodendrocyte,NLGN1,0.0047634244,0.12903225806451613,0.0032836993,True,2048
9,oligodendrocyte,NEGR1,0.0005655885,0.8709677419354839,0.0036126554,True,2048
9,oligodendrocyte,TCF4,0.0006197095,0.9032258064516129,0.0033135533,True,2048
9,oligodendrocyte,APP,0.0005250573,0.8387096774193549,0.0033142467,True,2048
9,oligodendrocyte,MAPT,0.00037300587,0.9032258064516129,0.0035737872,True,2048
9,oligodendrocyte,SCN1A,0.0003132224,0.8387096774193549,0.0025760015,True,2048
9,oligodendrocyte,DISC1,0.0025532246,0.7741935483870968,0.0035422721,True,2048
9,oligodendrocyte,FOXO3,0.00044488907,0.8387096774193549,0.0033356447,True,2048
9,oligodendrocyte,COMT,0.0006814599,0.8064516129032258,0.0032519957,True,2048
9,oligodendrocyte,SHANK3,0.0025580525,0.7096774193548387,0.00349981,True,2048
10,pvalb GABAergic cortical interneuron,CADM2,0.0034383535,0.5806451612903226,0.0037845115,True,2048
10,pvalb GABAergic cortical interneuron,NLGN1,0.0061745644,0.06451612903225806,0.0035440028,True,2048
10,pvalb GABAergic cortical interneuron,NEGR1,0.006387472,0.06451612903225806,0.0033478162,True,2048
10,pvalb GABAergic cortical interneuron,TCF4,0.006147146,0.12903225806451613,0.0039290427,True,2048
10,pvalb GABAergic cortical interneuron,MEF2C,0.0066155195,0.0967741935483871,0.00410646,True,2048
10,pvalb GABAergic cortical interneuron,APP,0.0033765435,0.41935483870967744,0.0028826476,True,2048
10,pvalb GABAergic cortical interneuron,GRIN2A,0.0024892688,0.6451612903225806,0.003095583,True,2048
10,pvalb GABAergic cortical interneuron,GRIN2B,0.003475666,0.4838709677419355,0.0032908837,True,2048
10,pvalb GABAergic cortical interneuron,MAPT,0.0034406781,0.5161290322580645,0.0033385516,True,2048
10,pvalb GABAergic cortical interneuron,SCN1A,0.0025672317,0.5806451612903226,0.0028262874,True,2048
10,pvalb GABAergic cortical interneuron,FOXO3,0.006308198,0.03225806451612903,0.0038632988,True,2048
10,pvalb GABAergic cortical interneuron,CREB1,0.00044995546,0.9032258064516129,0.0028958956,True,2048
11,glutamatergic neuron,CADM2,0.0012883544,0.16129032258064516,0.0008375267,True,2048
11,glutamatergic neuron,NRXN1,0.0011054277,0.41935483870967744,0.0008018136,True,2048
11,glutamatergic neuron,NLGN1,0.0012967587,0.25806451612903225,0.0010453264,True,2048
11,glutamatergic neuron,NEGR1,0.0016849637,0.12903225806451613,0.00091064174,True,2048
11,glutamatergic neuron,TCF4,0.0012182593,0.22580645161290322,0.00080954033,True,2048
11,glutamatergic neuron,MEF2C,0.0012691617,0.2903225806451613,0.0010461748,True,2048
11,glutamatergic neuron,APP,0.001211226,0.25806451612903225,0.0008797427,True,2048
11,glutamatergic neuron,GRIN2A,0.0008454919,0.5806451612903226,0.0008517007,True,2048
11,glutamatergic neuron,GRIN2B,0.0003810525,0.6774193548387096,0.0008596758,True,2048
11,glutamatergic neuron,MAPT,0.00094395876,0.45161290322580644,0.000794365,True,2048
11,glutamatergic neuron,FOXO3,0.00082707405,0.45161290322580644,0.00078261696,True,2048
11,glutamatergic neuron,CAMK2A,0.001617074,0.12903225806451613,0.00089554983,True,2048
11,glutamatergic neuron,HOMER1,0.0017858744,0.12903225806451613,0.0008217116,True,2048
11,glutamatergic neuron,CREB1,0.0008957386,0.6774193548387096,0.0010297676,True,2048
11,glutamatergic neuron,SYN1,0.0011316538,0.3225806451612903,0.00088074006,True,2048
12,pvalb GABAergic cortical interneuron,CADM2,0.0003232956,0.9354838709677419,0.008284173,True,2048
12,pvalb GABAergic cortical interneuron,NRXN1,0.0037659407,0.7741935483870968,0.005884578,True,2048
12,pvalb GABAergic cortical interneuron,NLGN1,0.00055003166,0.8387096774193549,0.0077879606,True,2048
12,pvalb GABAergic cortical interneuron,TCF4,0.0048823357,0.5806451612903226,0.009821806,True,2048
12,pvalb GABAergic cortical interneuron,MEF2C,0.005161643,0.6774193548387096,0.009224659,True,2048
12,pvalb GABAergic cortical interneuron,APP,0.009754419,0.25806451612903225,0.0048195957,True,2048
12,pvalb GABAergic cortical interneuron,GRIN2B,0.010572195,0.16129032258064516,0.007125326,True,2048
12,pvalb GABAergic cortical interneuron,MAPT,0.0044665337,0.8064516129032258,0.008370622,True,2048
12,pvalb GABAergic cortical interneuron,FOXO3,0.000274539,0.8387096774193549,0.005395961,True,2048
12,pvalb GABAergic cortical interneuron,CREB1,0.0003246069,0.8064516129032258,0.008782758,True,2048
13,oligodendrocyte,CADM2,0.00047713518,0.9032258064516129,0.00078661245,True,2048
13,oligodendrocyte,NLGN1,0.0004451871,0.8387096774193549,0.000830847,True,2048
13,oligodendrocyte,NEGR1,0.0007161498,0.4838709677419355,0.00079706707,True,2048
13,oligodendrocyte,APP,0.0015156269,0.06451612903225806,0.0008011957,True,2048
13,oligodendrocyte,MAPT,0.00039577484,0.9354838709677419,0.0008056223,True,2048
13,oligodendrocyte,HOMER1,0.0012181997,0.22580645161290322,0.0007637978,True,2048
14,oligodendrocyte,CADM2,0.0022844076,1.0,0.0027344704,True,2048
14,oligodendrocyte,NLGN1,0.0024656057,0.9354838709677419,0.0027192195,True,2048
14,oligodendrocyte,TCF4,0.0027962923,0.5806451612903226,0.0026971798,True,2048
14,oligodendrocyte,APP,0.0022787452,1.0,0.0027100365,True,2048
14,oligodendrocyte,MAPT,0.00275594,0.5161290322580645,0.0027723887,True,2048
14,oligodendrocyte,FOXO3,0.0027239323,0.6129032258064516,0.0025807063,True,2048
15,GABAergic interneuron,CADM2,0.0061777234,0.0967741935483871,0.0020946204,True,2048
15,GABAergic interneuron,NRXN1,0.00019133091,1.0,0.0022260586,True,2048
15,GABAergic interneuron,TCF4,0.006469071,0.12903225806451613,0.0026691218,True,2048
15,GABAergic interneuron,MEF2C,0.0062300563,0.06451612903225806,0.0018803556,True,2048
15,GABAergic interneuron,APP,0.0008483529,0.5483870967741935,0.0027895272,True,2048
15,GABAergic interneuron,GRIN2B,0.007075846,0.03225806451612903,0.0021620889,True,2048
15,GABAergic interneuron,MAPT,0.0008817911,0.6129032258064516,0.0034507096,True,2048
15,GABAergic interneuron,SCN1A,0.00027048588,0.7741935483870968,0.0026799082,True,2048
15,GABAergic interneuron,CAMK2A,0.0002926588,0.7419354838709677,0.0019712667,True,2048
15,GABAergic interneuron,HOMER1,0.0011057854,0.3225806451612903,0.002298236,True,2048
15,GABAergic interneuron,SHANK3,0.00022423267,0.9354838709677419,0.002158775,True,2048
16,microglial cell,CADM2,1.8715858e-05,1.0,0.0012517015,True,1116
16,microglial cell,TCF4,0.00014007092,0.9354838709677419,0.00093628565,True,1116
16,microglial cell,MEF2C,0.0014766455,0.2903225806451613,0.0009353737,True,1116
16,microglial cell,SCN1A,0.00022113323,0.9354838709677419,0.0010965983,True,1116
16,microglial cell,FOXO3,0.0004839301,0.8709677419354839,0.0011726677,True,1116
16,microglial cell,FMR1,0.0015009046,0.22580645161290322,0.00095855194,True,1116
17,oligodendrocyte,CADM2,0.018665612,0.16129032258064516,0.010237634,True,2048
17,oligodendrocyte,NLGN1,0.00017476082,0.9354838709677419,0.010531817,True,2048
17,oligodendrocyte,APP,0.0195387,0.1935483870967742,0.0108783785,True,2048
17,oligodendrocyte,SYN1,0.010182619,0.41935483870967744,0.0096473,True,2048
18,oligodendrocyte,APP,0.0005069971,0.41935483870967744,0.0014944692,True,2048
18,oligodendrocyte,SHANK3,0.003055632,0.2903225806451613,0.0020371238,True,2048
19,oligodendrocyte,CADM2,0.07260966,0.6129032258064516,0.05908894,True,1907
19,oligodendrocyte,NLGN1,0.07437968,0.25806451612903225,0.051874615,True,1907
19,oligodendrocyte,NEGR1,0.0671131,0.8709677419354839,0.06405801,True,1907
19,oligodendrocyte,TCF4,0.0728693,0.7096774193548387,0.06374623,True,1907
19,oligodendrocyte,APP,0.0732761,0.5161290322580645,0.06842252,True,1907
19,oligodendrocyte,FOXO3,0.07196915,0.8064516129032258,0.0618897,True,1907
19,oligodendrocyte,COMT,0.07354814,0.4838709677419355,0.068616055,True,1907
20,oligodendrocyte precursor cell,CADM2,0.013934851,0.22580645161290322,0.009591916,True,2048
20,oligodendrocyte precursor cell,NRXN1,0.009194672,0.7096774193548387,0.009967734,True,2048
20,oligodendrocyte precursor cell,NLGN1,0.009330153,0.5806451612903226,0.008278438,True,2048
20,oligodendrocyte precursor cell,TCF4,0.0141227245,0.16129032258064516,0.008126106,True,2048
20,oligodendrocyte precursor cell,GRIN2B,0.0016448498,0.9032258064516129,0.008265113,True,2048
20,oligodendrocyte precursor cell,SCN1A,0.013258457,0.2903225806451613,0.008231658,True,2048
20,oligodendrocyte precursor cell,DISC1,0.009611249,0.5806451612903226,0.00846191,True,2048
20,oligodendrocyte precursor cell,FOXO3,0.0142118335,0.1935483870967742,0.009466459,True,2048
20,oligodendrocyte precursor cell,HOMER1,0.0019224882,0.9032258064516129,0.010436321,True,2048
21,pvalb GABAergic cortical interneuron,NRXN1,0.0049081445,0.03225806451612903,0.0015962541,True,2048
21,pvalb GABAergic cortical interneuron,NLGN1,0.0034905076,0.06451612903225806,0.0012474636,True,2048
21,pvalb GABAergic cortical interneuron,TCF4,0.003612578,0.0967741935483871,0.0016903996,True,2048
21,pvalb GABAergic cortical interneuron,APP,0.0015232563,0.1935483870967742,0.00094127853,True,2048
21,pvalb GABAergic cortical interneuron,GRIN2A,0.0041305423,0.12903225806451613,0.0022666852,True,2048
21,pvalb GABAergic cortical interneuron,GRIN2B,0.003109634,0.12903225806451613,0.0013628443,True,2048
21,pvalb GABAergic cortical interneuron,MAPT,0.0016323328,0.2903225806451613,0.0014035741,True,2048
21,pvalb GABAergic cortical interneuron,SCN1A,0.0012210011,0.4838709677419355,0.0015197515,True,2048
21,pvalb GABAergic cortical interneuron,HOMER1,0.0025265813,0.1935483870967742,0.0013796389,True,2048
21,pvalb GABAergic cortical interneuron,SHANK3,0.00054192543,0.6774193548387096,0.0012522101,True,2048
22,oligodendrocyte,CADM2,0.00033694506,0.8064516129032258,0.0011295179,True,650
22,oligodendrocyte,NLGN1,0.00035864115,0.8064516129032258,0.0012765825,True,650
22,oligodendrocyte,NEGR1,5.596876e-05,1.0,0.0012397985,True,650
22,oligodendrocyte,TCF4,0.00075280666,0.5806451612903226,0.001362594,True,650
22,oligodendrocyte,MAPT,0.0008327365,0.5161290322580645,0.0009792348,True,650
23,oligodendrocyte,CADM2,0.0006759763,0.45161290322580644,0.00082354347,True,1843
23,oligodendrocyte,NLGN1,3.582239e-05,0.9354838709677419,0.00068679254,True,1843
23,oligodendrocyte,TCF4,0.00035744905,0.967741935483871,0.0009102702,True,1843
23,oligodendrocyte,APP,0.0004942417,0.6451612903225806,0.00075147947,True,1843
23,oligodendrocyte,HOMER1,0.00033283234,0.9032258064516129,0.0007668257,True,1843
23,oligodendrocyte,CREB1,0.0014001727,0.0967741935483871,0.00067676505,True,1843
23,oligodendrocyte,SHANK3,0.00080543756,0.3548387096774194,0.0009114822,True,1843
24,GABAergic interneuron,CADM2,0.0009962916,0.06451612903225806,0.0005812347,True,2048
24,GABAergic interneuron,NRXN1,0.0010310411,0.03225806451612903,0.0005112092,True,2048
24,GABAergic interneuron,NLGN1,0.00088721514,0.06451612903225806,0.0005409459,True,2048
24,GABAergic interneuron,NEGR1,0.000295043,0.7419354838709677,0.00046376785,True,2048
24,GABAergic interneuron,TCF4,0.0013509989,0.03225806451612903,0.00053607824,True,2048
24,GABAergic interneuron,MEF2C,0.00040334463,0.7419354838709677,0.00061373314,True,2048
24,GABAergic interneuron,APP,0.0013090968,0.06451612903225806,0.00061646104,True,2048
24,GABAergic interneuron,GRIN2A,0.00042682886,0.5806451612903226,0.0016464452,True,2048
24,GABAergic interneuron,GRIN2B,0.0009844899,0.16129032258064516,0.0006017665,True,2048
24,GABAergic interneuron,MAPT,0.00045204163,0.6129032258064516,0.00059966446,True,2048
24,GABAergic interneuron,FOXO3,0.0007365942,0.1935483870967742,0.00046656927,True,2048
24,GABAergic interneuron,CAMK2A,0.00036907196,0.7419354838709677,0.00055232446,True,2048
24,GABAergic interneuron,HOMER1,0.00049197674,0.5806451612903226,0.0007077376,True,2048
24,GABAergic interneuron,CREB1,0.00078868866,0.1935483870967742,0.00065581995,True,2048
24,GABAergic interneuron,FMR1,0.00027996302,0.8709677419354839,0.0006195664,True,2048
24,GABAergic interneuron,SYN1,0.0003015399,0.8387096774193549,0.0005490303,True,2048
25,glutamatergic neuron,CADM2,1.1563301e-05,1.0,0.0012500783,True,1552
25,glutamatergic neuron,NRXN1,1.5497208e-05,1.0,0.001353538,True,1552
25,glutamatergic neuron,MEF2C,0.0008491874,0.7096774193548387,0.001381727,True,1552
25,glutamatergic neuron,GRIN2A,0.0021564364,0.1935483870967742,0.0011827529,True,1552
25,glutamatergic neuron,GRIN2B,0.00047308207,0.9354838709677419,0.0013892273,True,1552
25,glutamatergic neuron,MAPT,0.00018435717,0.9354838709677419,0.0012176394,True,1552
25,glutamatergic neuron,SCN1A,0.00010937452,1.0,0.0015365045,True,1552
25,glutamatergic neuron,CAMK2A,0.0013279319,0.5806451612903226,0.0012995482,True,1552
25,glutamatergic neuron,HOMER1,0.0007788539,0.7741935483870968,0.0013142129,True,1552
25,glutamatergic neuron,BDNF,0.0020771027,0.25806451612903225,0.0012163301,True,1552
26,GABAergic interneuron,NLGN1,0.0012196898,0.9354838709677419,0.0025345902,True,2048
26,GABAergic interneuron,NEGR1,0.0011748075,0.9032258064516129,0.0026168087,True,2048
26,GABAergic interneuron,TCF4,0.002085328,0.7741935483870968,0.002822552,True,2048
26,GABAergic interneuron,MEF2C,0.0022633672,0.6129032258064516,0.0024712065,True,2048
26,GABAergic interneuron,APP,0.002590239,0.3548387096774194,0.0021986326,True,2048
26,GABAergic interneuron,CAMK2A,0.0037204027,0.22580645161290322,0.0025603136,True,2048
26,GABAergic interneuron,HOMER1,0.0032178164,0.16129032258064516,0.0020209472,True,2048
27,astrocyte,CADM2,0.000669539,1.0,0.0012844424,True,2048
27,astrocyte,NRXN1,0.0014417768,0.2903225806451613,0.0015879114,True,2048
27,astrocyte,TCF4,0.0015460849,0.25806451612903225,0.0012547314,True,2048
27,astrocyte,MEF2C,0.00086790323,0.7741935483870968,0.0013388494,True,2048
28,oligodendrocyte,CADM2,0.002524078,0.1935483870967742,0.0019109269,True,2048
28,oligodendrocyte,NLGN1,0.00049966574,0.967741935483871,0.001859359,True,2048
28,oligodendrocyte,APP,0.002548933,0.1935483870967742,0.0019113024,True,2048
28,oligodendrocyte,MAPT,0.00056511164,0.9032258064516129,0.00169969,True,2048
29,microglial cell,TCF4,0.0018566847,0.12903225806451613,0.0009866992,True,1691
29,microglial cell,MEF2C,0.00046896935,0.7419354838709677,0.0010389765,True,1691
29,microglial cell,DISC1,0.0014704466,0.25806451612903225,0.0008561452,True,1691
30,oligodendrocyte,CADM2,0.001201868,0.5161290322580645,0.006215064,True,1963
30,oligodendrocyte,NLGN1,0.00036263466,0.9032258064516129,0.006046156,True,1963
30,oligodendrocyte,TCF4,0.00036484003,0.967741935483871,0.00666277,True,1963
30,oligodendrocyte,APP,0.0068152547,0.2903225806451613,0.0047999104,True,1963
30,oligodendrocyte,DISC1,0.0017504692,0.5161290322580645,0.005285263,True,1963
31,oligodendrocyte,CADM2,0.08668631,0.12903225806451613,0.07529422,True,2048
31,oligodendrocyte,NLGN1,0.087371945,0.06451612903225806,0.0725257,True,2048
31,oligodendrocyte,NEGR1,0.08737326,0.12903225806451613,0.07654791,True,2048
31,oligodendrocyte,TCF4,0.08248818,0.6451612903225806,0.070371956,True,2048
31,oligodendrocyte,APP,0.07860005,0.8709677419354839,0.0761748,True,2048
31,oligodendrocyte,MAPT,0.087506294,0.06451612903225806,0.076461874,True,2048
31,oligodendrocyte,CREB1,0.08240187,0.5161290322580645,0.06443445,True,2048
31,oligodendrocyte,FMR1,0.08521992,0.3870967741935484,0.07000901,True,2048
32,pvalb GABAergic cortical interneuron,NRXN1,0.0005335808,0.8387096774193549,0.0010463278,True,2048
32,pvalb GABAergic cortical interneuron,NLGN1,0.0019840002,0.22580645161290322,0.0011469244,True,2048
32,pvalb GABAergic cortical interneuron,TCF4,0.0023195148,0.06451612903225806,0.0010858377,True,2048
32,pvalb GABAergic cortical interneuron,MEF2C,0.0010250807,0.25806451612903225,0.0009808341,True,2048
32,pvalb GABAergic cortical interneuron,GRIN2B,0.00058072805,0.8064516129032258,0.0010532875,True,2048
32,pvalb GABAergic cortical interneuron,MAPT,0.0009868741,0.25806451612903225,0.0008098185,True,2048
32,pvalb GABAergic cortical interneuron,SCN1A,0.00065368414,0.5806451612903226,0.0010611018,True,2048
32,pvalb GABAergic cortical interneuron,DISC1,0.0016225576,0.25806451612903225,0.0009972315,True,2048
32,pvalb GABAergic cortical interneuron,FOXO3,0.0002438426,0.967741935483871,0.0010038853,True,2048
33,GABAergic interneuron,CADM2,0.00023519993,0.7741935483870968,0.00050024985,True,2048
33,GABAergic interneuron,NRXN1,0.00048482418,0.6451612903225806,0.00060899457,True,2048
33,GABAergic interneuron,NLGN1,0.0011688471,0.06451612903225806,0.0005538205,True,2048
33,GABAergic interneuron,NEGR1,0.0012144446,0.03225806451612903,0.0005240679,True,2048
33,GABAergic interneuron,TCF4,0.001236558,0.16129032258064516,0.0006665826,True,2048
33,GABAergic interneuron,MEF2C,0.0011938214,0.03225806451612903,0.0005129794,True,2048
33,GABAergic interneuron,APP,0.001314342,0.0967741935483871,0.00061717036,True,2048
33,GABAergic interneuron,GRIN2A,0.0011201501,0.16129032258064516,0.00064575276,True,2048
33,GABAergic interneuron,GRIN2B,0.0010425448,0.1935483870967742,0.00058422686,True,2048
33,GABAergic interneuron,MAPT,0.0006250143,0.41935483870967744,0.0005553563,True,2048
33,GABAergic interneuron,SCN1A,0.00029081106,0.8064516129032258,0.00088318984,True,2048
33,GABAergic interneuron,CAMK2A,0.0010496974,0.25806451612903225,0.00080046256,True,2048
33,GABAergic interneuron,SYN1,0.0005708933,0.5483870967741935,0.00063415366,True,2048
34,oligodendrocyte,CADM2,0.0026684403,0.41935483870967744,0.002592969,True,2048
34,oligodendrocyte,NLGN1,0.0027279854,0.22580645161290322,0.0021679502,True,2048
34,oligodendrocyte,APP,0.0025863051,0.6451612903225806,0.0022417486,True,2048
34,oligodendrocyte,DISC1,0.0028347373,0.03225806451612903,0.0020858764,True,2048
34,oligodendrocyte,FOXO3,0.0024252534,0.8387096774193549,0.0024718582,True,2048
34,oligodendrocyte,CAMK2A,0.0025995374,0.4838709677419355,0.0020935137,True,2048
34,oligodendrocyte,CREB1,0.0026224256,0.45161290322580644,0.0022184572,True,2048
34,oligodendrocyte,FMR1,0.0027178526,0.22580645161290322,0.0023145855,True,2048
35,GABAergic interneuron,NRXN1,0.00045871735,0.7419354838709677,0.0006437937,True,2048
35,GABAergic interneuron,NLGN1,0.00043863058,0.8709677419354839,0.0006299158,True,2048
35,GABAergic interneuron,NEGR1,0.0010128021,0.16129032258064516,0.0006917437,True,2048
35,GABAergic interneuron,TCF4,0.0011777878,0.03225806451612903,0.00066834094,True,2048
