cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,gene_in_cell,n_tokens
0,oligodendrocyte precursor cell,CADM2,0.00043535233,0.7419354838709677,0.000713865,True,2048
0,oligodendrocyte precursor cell,NRXN1,0.0009992719,0.3548387096774194,0.0007361511,True,2048
0,oligodendrocyte precursor cell,NLGN1,0.0013144612,0.06451612903225806,0.00069440604,True,2048
0,oligodendrocyte precursor cell,TCF4,0.0006425977,0.5161290322580645,0.00062012277,True,2048
0,oligodendrocyte precursor cell,APP,0.0007944107,0.3870967741935484,0.00066854956,True,2048
0,oligodendrocyte precursor cell,SCN1A,0.0006605387,0.5483870967741935,0.0006606718,True,2048
0,oligodendrocyte precursor cell,DISC1,0.0012808442,0.03225806451612903,0.0005692979,True,2048
0,oligodendrocyte precursor cell,HOMER1,0.0008381009,0.25806451612903225,0.0006270905,True,2048
0,oligodendrocyte precursor cell,CREB1,0.0006223321,0.4838709677419355,0.0006079574,True,2048
0,oligodendrocyte precursor cell,COMT,0.0008119345,0.3870967741935484,0.0007179201,True,2048
0,oligodendrocyte precursor cell,SHANK3,0.0005617142,0.6129032258064516,0.0006889999,True,2048
1,glutamatergic neuron,CADM2,0.0012770295,0.41935483870967744,0.0011210779,True,2048
1,glutamatergic neuron,NRXN1,0.0017170906,0.1935483870967742,0.0010705829,True,2048
1,glutamatergic neuron,NLGN1,0.0010029078,0.3870967741935484,0.0010286967,True,2048
1,glutamatergic neuron,NEGR1,0.001483202,0.2903225806451613,0.0011465212,True,2048
1,glutamatergic neuron,TCF4,0.0019838214,0.12903225806451613,0.0012346109,True,2048
1,glutamatergic neuron,MEF2C,0.0018314123,0.16129032258064516,0.0010337869,True,2048
1,glutamatergic neuron,APP,0.0019000769,0.03225806451612903,0.0010052801,True,2048
1,glutamatergic neuron,GRIN2A,0.0018167496,0.16129032258064516,0.0009551585,True,2048
1,glutamatergic neuron,GRIN2B,0.0012870431,0.41935483870967744,0.0011854728,True,2048
1,glutamatergic neuron,MAPT,0.0007787347,0.6129032258064516,0.0011715968,True,2048
1,glutamatergic neuron,SCN1A,0.00031900406,0.8387096774193549,0.0011579394,True,2048
1,glutamatergic neuron,FOXO3,0.0019741654,0.06451612903225806,0.00092220306,True,2048
1,glutamatergic neuron,CAMK2A,0.0019894242,0.12903225806451613,0.001085484,True,2048
1,glutamatergic neuron,HOMER1,0.0015479326,0.1935483870967742,0.00094548264,True,2048
2,GABAergic interneuron,NRXN1,0.0006067753,0.6129032258064516,0.000986896,True,2048
2,GABAergic interneuron,NLGN1,0.00089854,0.41935483870967744,0.00082871516,True,2048
2,GABAergic interneuron,NEGR1,0.0008522272,0.41935483870967744,0.00074454345,True,2048
2,GABAergic interneuron,TCF4,0.0011399984,0.22580645161290322,0.0007322649,True,2048
2,GABAergic interneuron,MEF2C,0.0011633039,0.16129032258064516,0.0008553068,True,2048
2,GABAergic interneuron,GRIN2A,0.0012162328,0.1935483870967742,0.0007788062,True,2048
2,GABAergic interneuron,GRIN2B,0.0010496378,0.3225806451612903,0.0007691046,True,2048
2,GABAergic interneuron,SCN1A,0.0013591051,0.0967741935483871,0.00075954,True,2048
2,GABAergic interneuron,HOMER1,0.0008337498,0.5806451612903226,0.00091484387,True,2048
2,GABAergic interneuron,SHANK3,0.00089365244,0.5483870967741935,0.00087540946,True,2048
2,GABAergic interneuron,FMR1,0.0005866885,0.8709677419354839,0.00081112783,True,2048
2,GABAergic interneuron,SYN1,0.0012159348,0.12903225806451613,0.00074150565,True,2048
3,oligodendrocyte,CADM2,0.00080251694,0.6129032258064516,0.0011251707,True,2048
3,oligodendrocyte,NLGN1,0.0013973117,0.3870967741935484,0.0014915605,True,2048
3,oligodendrocyte,NEGR1,0.0005750656,0.7741935483870968,0.0011044443,True,2048
3,oligodendrocyte,APP,0.0013256073,0.3225806451612903,0.0011644006,True,2048
